index,reason,year,transect
5168,Year 2014 (40% below median visits),2014,pointe lynch
5169,Year 2014 (40% below median visits),2014,pointe lynch
5170,Year 2014 (40% below median visits),2014,pointe lynch
5171,Year 2014 (40% below median visits),2014,pointe lynch
5172,Year 2014 (40% below median visits),2014,pointe lynch
5173,Year 2014 (40% below median visits),2014,pointe lynch
5174,Year 2014 (40% below median visits),2014,pointe lynch
5175,Year 2014 (40% below median visits),2014,pointe lynch
5176,Year 2014 (40% below median visits),2014,pointe lynch
5177,Year 2014 (40% below median visits),2014,pointe lynch
5178,Year 2014 (40% below median visits),2014,pointe lynch
5179,Year 2014 (40% below median visits),2014,pointe lynch
5180,Year 2014 (40% below median visits),2014,pointe lynch
5181,Year 2014 (40% below median visits),2014,pointe lynch
5182,Year 2014 (40% below median visits),2014,pointe lynch
5183,Year 2014 (40% below median visits),2014,pointe lynch
5184,Year 2014 (40% below median visits),2014,pointe lynch
5185,Year 2014 (40% below median visits),2014,pointe lynch
5186,Year 2014 (40% below median visits),2014,pointe lynch
5187,Year 2014 (40% below median visits),2014,pointe lynch
5188,Year 2014 (40% below median visits),2014,pointe lynch
5189,Year 2014 (40% below median visits),2014,pointe lynch
5190,Year 2014 (40% below median visits),2014,pointe lynch
5191,Year 2014 (40% below median visits),2014,pointe lynch
5192,Year 2014 (40% below median visits),2014,pointe lynch
5193,Year 2014 (40% below median visits),2014,pointe lynch
5194,Year 2014 (40% below median visits),2014,pointe lynch
5195,Year 2014 (40% below median visits),2014,pointe lynch
5196,Year 2014 (40% below median visits),2014,pointe lynch
5197,Year 2014 (40% below median visits),2014,pointe lynch
5198,Year 2014 (40% below median visits),2014,pointe lynch
5199,Year 2014 (40% below median visits),2014,pointe lynch
5200,Year 2014 (40% below median visits),2014,pointe lynch
5201,Year 2014 (40% below median visits),2014,pointe lynch
5202,Year 2014 (40% below median visits),2014,pointe lynch
5203,Year 2014 (40% below median visits),2014,pointe lynch
5204,Year 2014 (40% below median visits),2014,pointe lynch
5205,Year 2014 (40% below median visits),2014,pointe lynch
5206,Year 2014 (40% below median visits),2014,pointe lynch
5207,Year 2014 (40% below median visits),2014,pointe lynch
5208,Year 2014 (40% below median visits),2014,pointe lynch
5209,Year 2014 (40% below median visits),2014,pointe lynch
5210,Year 2014 (40% below median visits),2014,pointe lynch
5211,Year 2014 (40% below median visits),2014,pointe lynch
5212,Year 2014 (40% below median visits),2014,pointe lynch
5213,Year 2014 (40% below median visits),2014,pointe lynch
5214,Year 2014 (40% below median visits),2014,pointe lynch
5215,Year 2014 (40% below median visits),2014,pointe lynch
5216,Year 2014 (40% below median visits),2014,pointe lynch
5217,Year 2014 (40% below median visits),2014,pointe lynch
5218,Year 2014 (40% below median visits),2014,pointe lynch
5219,Year 2014 (40% below median visits),2014,pointe lynch
5220,Year 2014 (40% below median visits),2014,pointe lynch
5221,Year 2014 (40% below median visits),2014,pointe lynch
5222,Year 2014 (40% below median visits),2014,pointe lynch
5223,Year 2014 (40% below median visits),2014,pointe lynch
5224,Year 2014 (40% below median visits),2014,pointe lynch
5225,Year 2014 (40% below median visits),2014,pointe lynch
5226,Year 2014 (40% below median visits),2014,pointe lynch
5227,Year 2014 (40% below median visits),2014,pointe lynch
5228,Year 2014 (40% below median visits),2014,pointe lynch
5229,Year 2014 (40% below median visits),2014,pointe lynch
5230,Year 2014 (40% below median visits),2014,pointe lynch
5231,Year 2014 (40% below median visits),2014,pointe lynch
5232,Year 2014 (40% below median visits),2014,pointe lynch
5233,Year 2014 (40% below median visits),2014,pointe lynch
5234,Year 2014 (40% below median visits),2014,pointe lynch
5235,Year 2014 (40% below median visits),2014,pointe lynch
5236,Year 2014 (40% below median visits),2014,pointe lynch
5237,Year 2014 (40% below median visits),2014,pointe lynch
5238,Year 2014 (40% below median visits),2014,pointe lynch
5239,Year 2014 (40% below median visits),2014,pointe lynch
5240,Year 2014 (40% below median visits),2014,pointe lynch
5241,Year 2014 (40% below median visits),2014,pointe lynch
5242,Year 2014 (40% below median visits),2014,pointe lynch
5243,Year 2014 (40% below median visits),2014,pointe lynch
5244,Year 2014 (40% below median visits),2014,pointe lynch
5245,Year 2014 (40% below median visits),2014,pointe lynch
5246,Year 2014 (40% below median visits),2014,pointe lynch
5247,Year 2014 (40% below median visits),2014,pointe lynch
5248,Year 2014 (40% below median visits),2014,pointe lynch
5249,Year 2014 (40% below median visits),2014,pointe lynch
5250,Year 2014 (40% below median visits),2014,pointe lynch
5251,Year 2014 (40% below median visits),2014,pointe lynch
5252,Year 2014 (40% below median visits),2014,pointe lynch
5253,Year 2014 (40% below median visits),2014,pointe lynch
5254,Year 2014 (40% below median visits),2014,pointe lynch
5255,Year 2014 (40% below median visits),2014,pointe lynch
5256,Year 2014 (40% below median visits),2014,pointe lynch
5257,Year 2014 (40% below median visits),2014,pointe lynch
5258,Year 2014 (40% below median visits),2014,pointe lynch
5259,Year 2014 (40% below median visits),2014,pointe lynch
5260,Year 2014 (40% below median visits),2014,pointe lynch
5261,Year 2014 (40% below median visits),2014,pointe lynch
5262,Year 2014 (40% below median visits),2014,pointe lynch
5263,Year 2014 (40% below median visits),2014,pointe lynch
5264,Year 2014 (40% below median visits),2014,pointe lynch
5265,Year 2014 (40% below median visits),2014,pointe lynch
5266,Year 2014 (40% below median visits),2014,pointe lynch
5267,Year 2014 (40% below median visits),2014,pointe lynch
5268,Year 2014 (40% below median visits),2014,pointe lynch
5269,Year 2014 (40% below median visits),2014,pointe lynch
5270,Year 2014 (40% below median visits),2014,pointe lynch
5271,Year 2014 (40% below median visits),2014,pointe lynch
5272,Year 2014 (40% below median visits),2014,pointe lynch
5273,Year 2014 (40% below median visits),2014,pointe lynch
5274,Year 2014 (40% below median visits),2014,pointe lynch
5275,Year 2014 (40% below median visits),2014,pointe lynch
5276,Year 2014 (40% below median visits),2014,pointe lynch
5277,Year 2014 (40% below median visits),2014,pointe lynch
5278,Year 2014 (40% below median visits),2014,pointe lynch
5279,Year 2014 (40% below median visits),2014,pointe lynch
5280,Year 2014 (40% below median visits),2014,pointe lynch
5281,Year 2014 (40% below median visits),2014,pointe lynch
5282,Year 2014 (40% below median visits),2014,pointe lynch
5283,Year 2014 (40% below median visits),2014,pointe lynch
5284,Year 2014 (40% below median visits),2014,pointe lynch
5285,Year 2014 (40% below median visits),2014,pointe banane
5286,Year 2014 (40% below median visits),2014,pointe banane
5287,Year 2014 (40% below median visits),2014,pointe banane
5288,Year 2014 (40% below median visits),2014,pointe banane
5289,Year 2014 (40% below median visits),2014,pointe banane
5290,Year 2014 (40% below median visits),2014,pointe banane
5291,Year 2014 (40% below median visits),2014,pointe banane
5292,Year 2014 (40% below median visits),2014,pointe banane
5293,Year 2014 (40% below median visits),2014,pointe banane
5294,Year 2014 (40% below median visits),2014,pointe banane
5295,Year 2014 (40% below median visits),2014,pointe banane
5296,Year 2014 (40% below median visits),2014,pointe banane
5297,Year 2014 (40% below median visits),2014,pointe banane
5298,Year 2014 (40% below median visits),2014,pointe banane
5299,Year 2014 (40% below median visits),2014,pointe banane
5300,Year 2014 (40% below median visits),2014,pointe banane
5301,Year 2014 (40% below median visits),2014,pointe banane
5302,Year 2014 (40% below median visits),2014,pointe banane
5303,Year 2014 (40% below median visits),2014,pointe banane
5304,Year 2014 (40% below median visits),2014,pointe banane
5305,Year 2014 (40% below median visits),2014,pointe banane
5306,Year 2014 (40% below median visits),2014,pointe banane
5307,Year 2014 (40% below median visits),2014,pointe banane
5308,Year 2014 (40% below median visits),2014,pointe banane
5309,Year 2014 (40% below median visits),2014,pointe banane
5310,Year 2014 (40% below median visits),2014,pointe banane
5311,Year 2014 (40% below median visits),2014,pointe banane
5312,Year 2014 (40% below median visits),2014,pointe banane
5313,Year 2014 (40% below median visits),2014,pointe banane
5314,Year 2014 (40% below median visits),2014,pointe banane
5315,Year 2014 (40% below median visits),2014,pointe banane
5316,Year 2014 (40% below median visits),2014,pointe banane
5317,Year 2014 (40% below median visits),2014,pointe banane
5318,Year 2014 (40% below median visits),2014,pointe banane
5319,Year 2014 (40% below median visits),2014,pointe banane
5320,Year 2014 (40% below median visits),2014,pointe banane
5321,Year 2014 (40% below median visits),2014,pointe banane
5322,Year 2014 (40% below median visits),2014,pointe banane
5323,Year 2014 (40% below median visits),2014,pointe banane
5324,Year 2014 (40% below median visits),2014,pointe banane
5325,Year 2014 (40% below median visits),2014,pointe banane
5326,Year 2014 (40% below median visits),2014,pointe banane
5327,Year 2014 (40% below median visits),2014,pointe banane
5328,Year 2014 (40% below median visits),2014,pointe banane
5329,Year 2014 (40% below median visits),2014,pointe banane
5330,Year 2014 (40% below median visits),2014,carrère
5331,Year 2014 (40% below median visits),2014,carrère
5332,Year 2014 (40% below median visits),2014,carrère
5333,Year 2014 (40% below median visits),2014,carrère
5334,Year 2014 (40% below median visits),2014,carrère
5335,Year 2014 (40% below median visits),2014,carrère
5336,Year 2014 (40% below median visits),2014,carrère
5337,Year 2014 (40% below median visits),2014,carrère
5338,Year 2014 (40% below median visits),2014,carrère
5339,Year 2014 (40% below median visits),2014,carrère
5340,Year 2014 (40% below median visits),2014,carrère
5341,Year 2014 (40% below median visits),2014,carrère
5342,Year 2014 (40% below median visits),2014,carrère
5343,Year 2014 (40% below median visits),2014,carrère
5344,Year 2014 (40% below median visits),2014,carrère
5345,Year 2014 (40% below median visits),2014,carrère
5346,Year 2014 (40% below median visits),2014,carrère
5347,Year 2014 (40% below median visits),2014,carrère
5348,Year 2014 (40% below median visits),2014,carrère
5349,Year 2014 (40% below median visits),2014,carrère
5350,Year 2014 (40% below median visits),2014,carrère
5351,Year 2014 (40% below median visits),2014,carrère
5352,Year 2014 (40% below median visits),2014,carrère
5353,Year 2014 (40% below median visits),2014,carrère
5354,Year 2014 (40% below median visits),2014,carrère
5355,Year 2014 (40% below median visits),2014,carrère
5356,Year 2014 (40% below median visits),2014,carrère
5357,Year 2014 (40% below median visits),2014,carrère
5358,Year 2014 (40% below median visits),2014,carrère
5359,Year 2014 (40% below median visits),2014,carrère
5360,Year 2014 (40% below median visits),2014,carrère
5361,Year 2014 (40% below median visits),2014,carrère
5362,Year 2014 (40% below median visits),2014,carrère
5363,Year 2014 (40% below median visits),2014,carrère
5364,Year 2014 (40% below median visits),2014,carrère
5365,Year 2014 (40% below median visits),2014,carrère
5366,Year 2014 (40% below median visits),2014,carrère
5367,Year 2014 (40% below median visits),2014,carrère
5368,Year 2014 (40% below median visits),2014,carrère
5369,Year 2014 (40% below median visits),2014,carrère
5370,Year 2014 (40% below median visits),2014,carrère
5371,Year 2014 (40% below median visits),2014,carrère
5372,Year 2014 (40% below median visits),2014,carrère
5373,Year 2014 (40% below median visits),2014,carrère
5374,Year 2014 (40% below median visits),2014,carrère
5375,Year 2014 (40% below median visits),2014,carrère
5376,Year 2014 (40% below median visits),2014,carrère
5377,Year 2014 (40% below median visits),2014,carrère
5378,Year 2014 (40% below median visits),2014,carrère
5379,Year 2014 (40% below median visits),2014,carrère
105914,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105915,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105916,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105917,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105918,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105919,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105920,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105921,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105922,Transect <6 years with 10 points: bois pothau,2025,bois pothau
105923,Transect <6 years with 10 points: bois pothau,2025,bois pothau
